,id,age,gender,income,days_on_platform,city,purchases
4280,4280,,Female,232512,5.0,London,0
4281,4281,,Female,63228,13.0,San Francisco,1
4282,4282,13.0,Female,37837,33.0,Miami,0
4283,4283,49.0,Female,104643,37.0,San Francisco,0
4284,4284,19.0,Female,84402,24.0,San Francisco,3
4285,4285,,Male,199158,18.0,New York City,0
4286,4286,11.0,Female,90185,39.0,Tokyo,3
4287,4287,17.0,Male,165706,79.0,New York City,1
4288,4288,,Female,48338,13.0,Tokyo,3
4289,4289,40.0,Male,18166,20.0,London,0
4290,4290,,Male,48178,2.0,Tokyo,1
4291,4291,,Male,106660,9.0,Miami,1
4292,4292,25.0,Female,61332,46.0,San Francisco,0
4293,4293,12.0,Female,197569,3.0,Miami,1
4294,4294,15.0,Male,94329,5.0,Tokyo,0
4295,4295,,Female,84274,23.0,Miami,0
4296,4296,,Female,40327,19.0,San Francisco,0
4297,4297,13.0,Male,180357,48.0,Tokyo,1
4298,4298,20.0,Female,30422,22.0,San Francisco,3
4299,4299,38.0,Male,134580,8.0,San Francisco,3
4300,4300,,Female,63774,28.0,Tokyo,0
4301,4301,40.0,Female,2428,11.0,New York City,2
4302,4302,,Male,126182,41.0,Tokyo,1
4303,4303,,Female,30437,16.0,Miami,1
4304,4304,,Female,11918,6.0,New York City,2
4305,4305,10.0,Male,132324,11.0,Tokyo,1
4306,4306,,Male,7397,21.0,Tokyo,0
4307,4307,22.0,Female,82235,12.0,London,1
4308,4308,,Male,61984,41.0,Tokyo,1
4309,4309,15.0,Female,171957,31.0,New York City,1
4310,4310,28.0,Male,125090,30.0,Tokyo,2
4311,4311,,Male,40134,7.0,New York City,0
4312,4312,,Male,85932,14.0,Miami,4
4313,4313,49.0,Female,99251,2.0,Tokyo,4
4314,4314,,Female,128608,16.0,San Francisco,2
4315,4315,,Female,117813,6.0,Tokyo,2
4316,4316,16.0,Male,71746,2.0,New York City,0
4317,4317,,Female,131209,36.0,London,2
4318,4318,10.0,Male,34210,13.0,London,3
4319,4319,,Female,1025,14.0,New York City,1
4320,4320,35.0,Female,16847,35.0,Miami,1
4321,4321,,Male,73254,9.0,Miami,2
4322,4322,,Male,105938,20.0,London,0
4323,4323,14.0,Female,78160,2.0,Tokyo,1
4324,4324,31.0,Female,88384,25.0,London,2
4325,4325,,Female,56386,12.0,Tokyo,1
4326,4326,15.0,Female,147609,17.0,London,0
4327,4327,,Female,44639,4.0,New York City,2
4328,4328,,Male,59812,38.0,San Francisco,3
4329,4329,33.0,Female,38850,46.0,San Francisco,0
4330,4330,,Female,10853,12.0,San Francisco,0
4331,4331,,Female,72417,24.0,New York City,1
4332,4332,20.0,Female,17251,15.0,Miami,2
4333,4333,,Male,41619,43.0,Tokyo,1
4334,4334,36.0,Female,84417,10.0,London,5
4335,4335,,Female,37751,13.0,San Francisco,0
4336,4336,10.0,Male,57548,24.0,San Francisco,2
4337,4337,33.0,Female,83083,48.0,Miami,2
4338,4338,16.0,Male,87771,42.0,Miami,1
4339,4339,44.0,Female,84036,14.0,New York City,1
4340,4340,,Female,30949,44.0,Tokyo,2
4341,4341,,Female,189055,31.0,Miami,1
4342,4342,33.0,Female,45443,11.0,Tokyo,1
4343,4343,20.0,Female,48640,20.0,New York City,2
4344,4344,,Male,89163,17.0,London,1
4345,4345,,Female,4656,2.0,San Francisco,1
4346,4346,35.0,Male,19724,6.0,Miami,5
4347,4347,44.0,Female,1289,43.0,New York City,2
4348,4348,34.0,Female,90398,42.0,Tokyo,0
4349,4349,18.0,Male,68240,15.0,Tokyo,0
4350,4350,,Female,51381,28.0,Miami,1
4351,4351,40.0,Female,57211,17.0,London,0
4352,4352,,Female,150026,20.0,London,1
4353,4353,43.0,Female,63502,38.0,Miami,3
4354,4354,25.0,Female,1848,,London,2
4355,4355,,Male,22499,27.0,New York City,1
4356,4356,15.0,Female,59535,3.0,New York City,1
4357,4357,,Male,51174,35.0,New York City,0
4358,4358,33.0,Male,32618,26.0,London,1
4359,4359,,Male,43654,22.0,Tokyo,0
4360,4360,49.0,Female,209652,19.0,London,0
4361,4361,,Female,49576,50.0,London,1
4362,4362,26.0,Female,54372,9.0,San Francisco,2
4363,4363,14.0,Male,69398,44.0,New York City,0
4364,4364,,Female,30418,19.0,New York City,0
4365,4365,46.0,Male,47109,40.0,New York City,0
4366,4366,10.0,Female,108652,6.0,San Francisco,1
4367,4367,38.0,Male,78763,13.0,Miami,4
4368,4368,33.0,Female,25886,36.0,London,1
4369,4369,,Female,208431,31.0,Tokyo,1
4370,4370,15.0,Male,123550,41.0,San Francisco,1
4371,4371,,Female,209440,10.0,New York City,0
4372,4372,,Female,26007,25.0,Miami,1
4373,4373,,Female,115215,60.0,Miami,0
4374,4374,,Male,197043,31.0,Miami,1
4375,4375,,Male,27422,52.0,San Francisco,4
4376,4376,,Female,106173,17.0,San Francisco,1
4377,4377,43.0,Male,90330,11.0,Tokyo,0
4378,4378,,Female,968,4.0,Miami,0
4379,4379,,Female,72196,7.0,New York City,3
4380,4380,,Male,159082,18.0,New York City,2
4381,4381,36.0,Female,102856,15.0,Miami,3
4382,4382,,Male,69781,29.0,San Francisco,0
4383,4383,11.0,Male,308439,25.0,New York City,0
4384,4384,,Female,157589,20.0,New York City,0
4385,4385,20.0,Female,137834,22.0,London,1
4386,4386,,Male,20988,22.0,New York City,1
4387,4387,,Male,59679,66.0,Miami,0
4388,4388,,Male,39901,47.0,London,1
4389,4389,,Male,43108,36.0,Miami,1
4390,4390,47.0,Female,17553,13.0,Tokyo,1
4391,4391,,Male,102814,22.0,London,1
4392,4392,,Female,93500,30.0,San Francisco,0
4393,4393,39.0,Female,111358,13.0,San Francisco,0
4394,4394,41.0,Female,41357,16.0,New York City,2
4395,4395,32.0,Female,56372,6.0,New York City,0
4396,4396,,Male,43518,2.0,London,3
4397,4397,,Male,133176,33.0,San Francisco,2
4398,4398,29.0,Female,29481,16.0,New York City,1
4399,4399,46.0,Male,20333,40.0,New York City,2
4400,4400,,Male,30579,10.0,San Francisco,2
4401,4401,,Male,135378,4.0,Miami,1
4402,4402,,Female,39052,4.0,Tokyo,3
4403,4403,,Male,169761,7.0,Miami,1
4404,4404,27.0,Female,61506,26.0,London,0
4405,4405,,Female,65557,1.0,New York City,2
4406,4406,,Female,160961,6.0,Miami,0
4407,4407,40.0,Female,108689,31.0,New York City,0
4408,4408,18.0,Female,44484,11.0,Miami,1
4409,4409,45.0,Male,115928,53.0,London,1
4410,4410,11.0,Male,44230,56.0,Tokyo,0
4411,4411,13.0,Female,116660,23.0,Miami,1
4412,4412,46.0,Male,74023,,Tokyo,0
4413,4413,,Female,157344,19.0,Tokyo,1
4414,4414,12.0,Male,109523,8.0,New York City,1
4415,4415,35.0,Male,17762,63.0,New York City,3
4416,4416,,Female,119322,,New York City,0
4417,4417,,Male,35398,74.0,Miami,3
4418,4418,,Male,20915,23.0,Tokyo,1
4419,4419,14.0,Female,50706,21.0,London,3
4420,4420,46.0,Female,39740,32.0,London,0
4421,4421,36.0,Male,10035,18.0,San Francisco,2
4422,4422,,Male,91175,15.0,Tokyo,2
4423,4423,20.0,Male,129985,29.0,Miami,0
4424,4424,20.0,Male,62291,22.0,Tokyo,2
4425,4425,,Male,105167,1.0,San Francisco,0
4426,4426,34.0,Female,24322,3.0,San Francisco,0
4427,4427,15.0,Female,9649,49.0,San Francisco,0
4428,4428,38.0,Female,101033,17.0,London,0
4429,4429,48.0,Female,49835,21.0,New York City,0
4430,4430,42.0,Male,152873,20.0,London,1
4431,4431,45.0,Female,76430,48.0,Miami,1
4432,4432,,Female,8786,35.0,Tokyo,2
4433,4433,29.0,Male,215464,33.0,Miami,3
4434,4434,47.0,Female,98899,10.0,London,1
4435,4435,37.0,Male,131832,44.0,Tokyo,0
4436,4436,,Male,100204,17.0,London,1
4437,4437,21.0,Female,122757,26.0,Miami,1
4438,4438,,Female,23648,2.0,Miami,0
4439,4439,,Male,8488,29.0,London,3
4440,4440,,Male,75793,,San Francisco,0
4441,4441,,Male,63838,14.0,London,1
4442,4442,,Female,58657,17.0,London,0
4443,4443,39.0,Male,54196,6.0,New York City,0
4444,4444,,Male,24864,21.0,New York City,0
4445,4445,16.0,Female,72316,34.0,Miami,1
4446,4446,32.0,Female,54007,71.0,Miami,3
4447,4447,16.0,Male,7111,2.0,Tokyo,0
4448,4448,16.0,Male,87524,12.0,London,0
4449,4449,14.0,Female,21320,26.0,New York City,1
4450,4450,,Female,3103,3.0,San Francisco,0
4451,4451,,Female,88563,49.0,London,4
4452,4452,,Male,16497,8.0,London,1
4453,4453,,Female,56936,2.0,San Francisco,0
4454,4454,,Male,87289,51.0,Miami,3
4455,4455,,Female,2760,5.0,New York City,0
4456,4456,27.0,Female,53475,8.0,Miami,2
4457,4457,21.0,Male,87457,9.0,New York City,1
4458,4458,,Male,61133,39.0,Tokyo,1
4459,4459,33.0,Female,11748,17.0,London,3
4460,4460,29.0,Female,185248,16.0,San Francisco,0
4461,4461,,Male,37079,25.0,New York City,0
4462,4462,39.0,Male,71976,22.0,Miami,0
4463,4463,49.0,Male,23949,,Miami,0
4464,4464,15.0,Female,97472,1.0,London,3
4465,4465,41.0,Female,112039,19.0,Tokyo,0
4466,4466,12.0,Male,28282,24.0,London,1
4467,4467,48.0,Female,20983,13.0,Miami,0
4468,4468,32.0,Female,43150,30.0,Miami,0
4469,4469,22.0,Male,321,10.0,London,1
4470,4470,,Male,159791,2.0,London,0
4471,4471,27.0,Female,104943,32.0,London,4
4472,4472,22.0,Female,110120,27.0,Miami,0
4473,4473,,Female,52511,,London,2
4474,4474,39.0,Male,119719,3.0,Miami,1
4475,4475,23.0,Male,81998,93.0,Tokyo,2
4476,4476,,Male,2334,47.0,Miami,3
4477,4477,19.0,Male,125458,37.0,Tokyo,2
4478,4478,,Male,96130,9.0,San Francisco,2
4479,4479,17.0,Male,155578,38.0,London,2
4480,4480,47.0,Female,21671,16.0,Tokyo,0
4481,4481,43.0,Female,36527,5.0,Tokyo,0
4482,4482,49.0,Male,197615,11.0,New York City,2
4483,4483,,Male,2287,4.0,Tokyo,1
4484,4484,,Female,130243,67.0,Miami,1
4485,4485,38.0,Male,97615,27.0,Tokyo,0
4486,4486,39.0,Female,5187,1.0,London,1
4487,4487,46.0,Female,50392,3.0,New York City,1
4488,4488,,Female,34977,23.0,San Francisco,1
4489,4489,27.0,Male,58091,8.0,Tokyo,3
4490,4490,,Male,200574,6.0,Tokyo,1
4491,4491,,Female,133905,10.0,Miami,0
4492,4492,,Male,40465,40.0,Tokyo,0
4493,4493,,Male,180115,27.0,Tokyo,1
4494,4494,,Female,102359,9.0,London,1
4495,4495,32.0,Female,50591,48.0,San Francisco,0
4496,4496,,Male,147221,38.0,San Francisco,0
4497,4497,42.0,Female,2474,51.0,London,1
4498,4498,,Female,85030,19.0,London,2
4499,4499,19.0,Male,55909,3.0,Miami,0
4500,4500,,Female,44660,30.0,London,0
4501,4501,,Male,4651,26.0,Miami,0
4502,4502,,Female,120535,5.0,New York City,3
4503,4503,,Female,60039,23.0,Miami,0
4504,4504,13.0,Female,213521,1.0,Miami,0
4505,4505,,Female,65241,8.0,London,1
4506,4506,27.0,Female,42422,28.0,London,0
4507,4507,,Male,54325,29.0,London,1
4508,4508,,Female,54751,5.0,Tokyo,1
4509,4509,,Female,37821,32.0,London,0
4510,4510,24.0,Female,74616,22.0,Tokyo,0
4511,4511,10.0,Male,129644,23.0,London,2
4512,4512,,Female,90951,13.0,Tokyo,0
4513,4513,47.0,Female,106330,33.0,San Francisco,2
4514,4514,14.0,Female,105391,18.0,Tokyo,4
4515,4515,49.0,Female,66069,17.0,Miami,0
4516,4516,,Female,142799,37.0,Tokyo,0
4517,4517,,Female,1188,23.0,San Francisco,4
4518,4518,19.0,Female,61713,36.0,San Francisco,1
4519,4519,19.0,Male,214856,49.0,Miami,0
4520,4520,14.0,Female,25747,1.0,New York City,1
4521,4521,,Male,86055,13.0,Miami,1
4522,4522,,Male,74616,44.0,Miami,2
4523,4523,,Female,6938,8.0,San Francisco,3
4524,4524,,Male,32647,24.0,London,1
4525,4525,,Male,76832,2.0,New York City,1
4526,4526,,Female,120917,,New York City,1
4527,4527,,Male,100738,9.0,London,0
4528,4528,,Male,63178,47.0,Tokyo,2
4529,4529,,Male,61334,44.0,Miami,0
4530,4530,,Female,20029,12.0,Miami,2
4531,4531,,Female,157342,71.0,San Francisco,3
4532,4532,,Female,70442,12.0,New York City,0
4533,4533,46.0,Female,25884,2.0,London,0
4534,4534,11.0,Male,29452,16.0,London,2
4535,4535,16.0,Male,201816,58.0,New York City,2
4536,4536,27.0,Female,97724,59.0,Miami,1
4537,4537,,Female,51767,,Tokyo,2
4538,4538,,Male,139840,34.0,Tokyo,1
4539,4539,,Female,10857,49.0,London,1
4540,4540,,Male,108497,45.0,Tokyo,1
4541,4541,,Female,17995,43.0,Tokyo,0
4542,4542,27.0,Male,117797,5.0,New York City,1
4543,4543,,Male,99730,9.0,Miami,0
4544,4544,25.0,Male,54766,11.0,San Francisco,0
4545,4545,,Male,5520,33.0,New York City,5
4546,4546,,Male,83831,19.0,San Francisco,1
4547,4547,,Male,4711,1.0,San Francisco,1
4548,4548,,Female,18362,40.0,Miami,0
4549,4549,33.0,Male,40063,36.0,London,0
4550,4550,13.0,Female,68229,26.0,Tokyo,1
4551,4551,,Female,83739,36.0,San Francisco,3
4552,4552,46.0,Male,7014,16.0,London,1
4553,4553,42.0,Male,58462,13.0,Miami,0
4554,4554,,Female,64023,11.0,New York City,2
4555,4555,44.0,Male,31813,21.0,New York City,0
4556,4556,23.0,Female,107467,33.0,New York City,1
4557,4557,14.0,Female,83317,,Miami,1
4558,4558,44.0,Male,84397,30.0,Miami,2
4559,4559,24.0,Male,16070,29.0,New York City,0
4560,4560,18.0,Male,95004,60.0,New York City,0
4561,4561,13.0,Female,35970,9.0,New York City,1
4562,4562,19.0,Male,61926,26.0,Tokyo,0
4563,4563,,Female,36099,31.0,Miami,1
4564,4564,42.0,Female,78297,3.0,San Francisco,1
4565,4565,43.0,Male,176315,11.0,London,1
4566,4566,10.0,Male,59920,22.0,New York City,3
4567,4567,,Female,10232,16.0,Tokyo,4
4568,4568,36.0,Female,68274,45.0,Miami,2
4569,4569,,Female,33734,8.0,San Francisco,0
4570,4570,35.0,Female,63938,53.0,New York City,0
4571,4571,13.0,Male,40210,5.0,Miami,1
4572,4572,,Male,67779,11.0,London,0
4573,4573,,Female,23697,14.0,San Francisco,0
4574,4574,,Male,103622,28.0,Miami,3
4575,4575,,Female,4051,27.0,Tokyo,0
4576,4576,14.0,Female,5077,1.0,New York City,0
4577,4577,27.0,Male,2453,15.0,New York City,1
4578,4578,16.0,Female,105651,51.0,New York City,1
4579,4579,,Female,46511,2.0,Miami,1
4580,4580,,Female,117823,17.0,San Francisco,1
4581,4581,41.0,Female,136123,2.0,New York City,1
4582,4582,20.0,Male,156201,38.0,Miami,1
4583,4583,31.0,Male,163850,15.0,London,4
4584,4584,50.0,Male,14860,3.0,Tokyo,1
4585,4585,32.0,Male,140010,16.0,Tokyo,0
4586,4586,,Female,3795,22.0,Miami,3
4587,4587,,Male,189009,42.0,Miami,1
4588,4588,,Male,10854,54.0,New York City,2
4589,4589,,Male,42807,33.0,Tokyo,0
4590,4590,,Male,9070,38.0,London,0
4591,4591,25.0,Female,62930,32.0,Miami,1
4592,4592,,Female,129167,29.0,San Francisco,1
4593,4593,,Male,101825,57.0,London,2
4594,4594,,Male,71740,16.0,San Francisco,3
4595,4595,42.0,Male,73566,,New York City,1
4596,4596,38.0,Female,34963,8.0,Miami,3
4597,4597,,Female,74234,2.0,New York City,5
4598,4598,,Female,46244,45.0,Tokyo,0
4599,4599,,Female,93658,32.0,Miami,1
4600,4600,,Female,17396,42.0,Tokyo,1
4601,4601,,Female,55116,8.0,London,0
4602,4602,,Male,39605,47.0,London,0
4603,4603,29.0,Female,88421,37.0,Miami,2
4604,4604,17.0,Male,38306,27.0,Tokyo,0
4605,4605,,Female,70477,12.0,Tokyo,0
4606,4606,,Female,190862,1.0,Tokyo,2
4607,4607,46.0,Female,92600,18.0,Tokyo,1
4608,4608,,Male,175087,27.0,Tokyo,2
4609,4609,43.0,Female,149130,44.0,London,1
4610,4610,,Male,35424,16.0,Tokyo,0
4611,4611,23.0,Male,40840,53.0,Miami,5
4612,4612,,Female,29480,2.0,Tokyo,0
4613,4613,24.0,Male,86484,21.0,Tokyo,1
4614,4614,,Female,221969,9.0,Tokyo,0
4615,4615,,Male,84950,9.0,San Francisco,0
4616,4616,43.0,Female,91886,5.0,London,2
4617,4617,25.0,Female,26109,13.0,San Francisco,0
4618,4618,,Male,41691,23.0,San Francisco,0
4619,4619,16.0,Female,37788,45.0,Tokyo,0
4620,4620,,Female,33107,42.0,New York City,5
4621,4621,26.0,Male,72876,9.0,Tokyo,2
4622,4622,26.0,Female,107672,9.0,London,2
4623,4623,,Male,124815,2.0,London,0
4624,4624,26.0,Male,144161,2.0,Miami,2
4625,4625,,Male,61025,8.0,Tokyo,1
4626,4626,28.0,Male,65389,3.0,New York City,0
4627,4627,47.0,Female,5961,51.0,London,1
4628,4628,,Male,34311,,San Francisco,0
4629,4629,29.0,Male,129934,2.0,San Francisco,0
4630,4630,14.0,Female,39435,28.0,Miami,1
4631,4631,40.0,Female,28931,26.0,New York City,2
4632,4632,,Female,73575,45.0,New York City,0
4633,4633,39.0,Female,127385,26.0,Miami,0
4634,4634,,Male,100081,13.0,San Francisco,0
4635,4635,,Male,64045,11.0,New York City,1
4636,4636,42.0,Male,43994,9.0,London,2
4637,4637,,Male,73818,25.0,Tokyo,0
4638,4638,,Female,134522,27.0,Tokyo,0
4639,4639,41.0,Male,75875,31.0,San Francisco,0
4640,4640,13.0,Male,124838,51.0,San Francisco,0
4641,4641,41.0,Male,43729,38.0,Miami,0
4642,4642,50.0,Female,5206,4.0,London,1
4643,4643,38.0,Male,64836,30.0,Miami,1
4644,4644,26.0,Female,24843,15.0,Miami,2
4645,4645,,Male,11215,,San Francisco,1
4646,4646,,Female,6143,22.0,New York City,0
4647,4647,,Male,82797,32.0,New York City,1
4648,4648,,Female,50280,43.0,San Francisco,1
4649,4649,,Female,68666,21.0,Miami,0
4650,4650,19.0,Female,166664,7.0,Miami,0
4651,4651,43.0,Male,110908,60.0,London,0
4652,4652,25.0,Male,113456,19.0,Tokyo,2
4653,4653,44.0,Male,24430,28.0,Tokyo,2
4654,4654,38.0,Female,98935,2.0,Miami,1
4655,4655,23.0,Male,219249,35.0,New York City,0
4656,4656,,Male,141053,11.0,Miami,0
4657,4657,,Male,62379,27.0,Tokyo,0
4658,4658,,Female,181611,35.0,Miami,2
4659,4659,,Female,44080,32.0,London,1
4660,4660,,Male,94403,30.0,London,2
4661,4661,38.0,Female,48139,19.0,Miami,0
4662,4662,43.0,Male,70843,25.0,Tokyo,5
4663,4663,12.0,Female,128050,17.0,New York City,0
4664,4664,26.0,Female,171016,7.0,London,2
4665,4665,13.0,Female,4802,20.0,Miami,1
4666,4666,42.0,Female,40687,5.0,New York City,2
4667,4667,,Male,159053,42.0,New York City,0
4668,4668,,Female,39548,28.0,Tokyo,2
4669,4669,,Male,69785,14.0,London,2
4670,4670,,Female,12879,37.0,San Francisco,3
4671,4671,,Female,25508,22.0,New York City,0
4672,4672,25.0,Female,146135,3.0,Tokyo,0
4673,4673,40.0,Female,90661,49.0,Miami,1
4674,4674,32.0,Male,146116,33.0,Miami,0
4675,4675,21.0,Female,197212,5.0,New York City,2
4676,4676,49.0,Female,92322,33.0,London,0
4677,4677,18.0,Male,4112,8.0,New York City,0
4678,4678,,Male,49892,7.0,London,0
4679,4679,,Female,147177,6.0,New York City,0
4680,4680,,Female,48270,6.0,New York City,0
4681,4681,,Male,74452,2.0,Miami,1
4682,4682,31.0,Male,139459,65.0,San Francisco,1
4683,4683,,Female,121975,16.0,New York City,1
4684,4684,11.0,Female,68034,48.0,London,1
4685,4685,11.0,Male,89904,19.0,Miami,0
4686,4686,28.0,Female,136008,38.0,London,4
4687,4687,50.0,Female,80002,3.0,Miami,0
4688,4688,49.0,Female,223346,60.0,New York City,0
4689,4689,,Female,4256,3.0,Miami,0
4690,4690,21.0,Male,53803,47.0,London,1
4691,4691,,Male,167379,51.0,New York City,5
4692,4692,,Male,85298,20.0,London,1
4693,4693,,Female,193686,15.0,London,0
4694,4694,27.0,Male,20302,11.0,London,2
4695,4695,,Female,101999,16.0,Miami,1
4696,4696,,Male,66431,72.0,San Francisco,2
4697,4697,,Male,70011,2.0,San Francisco,1
4698,4698,16.0,Male,7151,6.0,San Francisco,3
4699,4699,,Female,237556,1.0,New York City,2
4700,4700,,Male,83502,34.0,Tokyo,0
4701,4701,,Male,41676,3.0,Miami,1
4702,4702,,Male,84152,30.0,London,0
4703,4703,,Male,49577,10.0,Tokyo,3
4704,4704,45.0,Male,33357,31.0,London,0
4705,4705,28.0,Female,86172,35.0,San Francisco,1
4706,4706,19.0,Female,126484,1.0,Tokyo,4
4707,4707,,Female,13979,31.0,San Francisco,1
4708,4708,,Male,51419,32.0,Miami,3
4709,4709,,Male,24499,32.0,London,2
4710,4710,,Female,18607,15.0,London,0
4711,4711,13.0,Male,23021,13.0,Tokyo,0
4712,4712,46.0,Male,21587,48.0,Miami,1
4713,4713,,Male,3078,33.0,Tokyo,2
4714,4714,,Male,25207,26.0,New York City,4
4715,4715,24.0,Male,75350,11.0,London,4
4716,4716,30.0,Female,112651,10.0,Tokyo,1
4717,4717,,Female,3262,49.0,London,0
4718,4718,,Female,28058,11.0,Miami,4
4719,4719,,Male,59073,52.0,Tokyo,1
4720,4720,,Male,20131,18.0,Tokyo,1
4721,4721,,Female,79250,56.0,Tokyo,2
4722,4722,,Male,178832,22.0,Tokyo,2
4723,4723,27.0,Male,264791,14.0,New York City,0
4724,4724,50.0,Female,169435,11.0,New York City,2
4725,4725,27.0,Male,55466,63.0,San Francisco,4
4726,4726,,Female,2192,35.0,New York City,1
4727,4727,16.0,Female,122615,29.0,Miami,2
4728,4728,,Female,155520,60.0,New York City,5
4729,4729,40.0,Female,54352,30.0,London,0
4730,4730,,Female,15335,22.0,Tokyo,1
4731,4731,,Female,76297,5.0,New York City,0
4732,4732,,Male,18325,8.0,London,0
4733,4733,,Female,36763,29.0,New York City,2
4734,4734,,Female,47446,1.0,San Francisco,1
4735,4735,16.0,Male,22153,20.0,New York City,1
4736,4736,45.0,Female,43089,49.0,Tokyo,3
4737,4737,46.0,Male,178175,18.0,Miami,0
4738,4738,23.0,Female,24747,29.0,Miami,0
4739,4739,23.0,Male,88817,70.0,Tokyo,3
4740,4740,14.0,Male,125634,22.0,Tokyo,1
4741,4741,,Male,15572,3.0,Miami,0
4742,4742,12.0,Male,45536,10.0,Miami,1
4743,4743,,Female,94286,81.0,New York City,0
4744,4744,12.0,Female,19630,59.0,Miami,0
4745,4745,12.0,Female,58373,41.0,Tokyo,1
4746,4746,39.0,Male,3388,26.0,London,0
4747,4747,,Male,77935,35.0,San Francisco,2
4748,4748,,Male,154135,39.0,San Francisco,1
4749,4749,,Male,103790,29.0,Miami,0
4750,4750,,Female,174928,31.0,New York City,4
4751,4751,,Female,19800,8.0,New York City,5
4752,4752,,Female,31520,13.0,San Francisco,0
4753,4753,28.0,Female,36583,20.0,San Francisco,2
4754,4754,,Female,61219,11.0,London,0
4755,4755,,Male,6053,6.0,San Francisco,1
4756,4756,17.0,Male,18669,31.0,Tokyo,1
4757,4757,23.0,Male,141755,33.0,London,0
4758,4758,29.0,Female,26718,18.0,New York City,0
4759,4759,33.0,Female,94232,26.0,Tokyo,1
4760,4760,,Male,57935,24.0,Tokyo,0
4761,4761,,Male,89500,10.0,London,5
4762,4762,33.0,Female,5059,37.0,Miami,1
4763,4763,37.0,Male,54428,57.0,Miami,1
4764,4764,,Male,91461,34.0,New York City,0
4765,4765,14.0,Female,4813,22.0,San Francisco,0
4766,4766,36.0,Female,105047,37.0,New York City,1
4767,4767,,Female,87254,4.0,Miami,1
4768,4768,16.0,Male,181843,1.0,Miami,1
4769,4769,,Male,14205,16.0,Miami,2
4770,4770,,Male,186301,17.0,Tokyo,1
4771,4771,27.0,Female,25763,18.0,San Francisco,0
4772,4772,,Female,56115,37.0,San Francisco,0
4773,4773,,Female,70155,13.0,London,2
4774,4774,,Male,58231,5.0,New York City,1
4775,4775,37.0,Male,62566,18.0,New York City,4
4776,4776,31.0,Male,17510,23.0,Miami,1
4777,4777,38.0,Female,156773,13.0,New York City,0
4778,4778,11.0,Male,282909,25.0,Miami,0
4779,4779,14.0,Female,8254,39.0,San Francisco,4
4780,4780,,Female,9909,12.0,Miami,3
4781,4781,,Female,6975,7.0,Tokyo,1
4782,4782,50.0,Female,138753,34.0,San Francisco,0
4783,4783,,Female,33734,73.0,San Francisco,1
4784,4784,48.0,Male,102529,2.0,Miami,3
4785,4785,,Male,30492,6.0,Tokyo,1
4786,4786,,Male,133330,53.0,London,0
4787,4787,,Male,15073,6.0,Tokyo,1
4788,4788,16.0,Female,56487,18.0,San Francisco,1
4789,4789,17.0,Female,96111,17.0,Miami,1
4790,4790,29.0,Male,136833,8.0,London,3
4791,4791,22.0,Female,90181,7.0,San Francisco,0
4792,4792,43.0,Female,56847,,London,2
4793,4793,,Female,94188,26.0,San Francisco,0
4794,4794,37.0,Male,17628,44.0,San Francisco,1
4795,4795,41.0,Male,21460,23.0,Tokyo,2
4796,4796,29.0,Male,40357,8.0,Tokyo,1
4797,4797,,Female,124315,13.0,London,2
4798,4798,17.0,Female,26235,21.0,Miami,3
4799,4799,47.0,Male,121818,65.0,Tokyo,0
4800,4800,,Male,142142,28.0,Miami,1
4801,4801,,Female,95454,45.0,London,0
4802,4802,45.0,Male,13593,39.0,New York City,1
4803,4803,,Female,71972,33.0,Tokyo,2
4804,4804,,Female,193,8.0,Miami,2
4805,4805,28.0,Male,52221,9.0,New York City,0
4806,4806,15.0,Male,79664,7.0,New York City,1
4807,4807,,Female,28342,38.0,Miami,2
4808,4808,,Male,128851,14.0,San Francisco,1
4809,4809,,Male,41221,3.0,Tokyo,1
4810,4810,24.0,Female,65269,9.0,London,0
4811,4811,,Male,78678,6.0,Miami,1
