Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID
underrated channel,Ugzp8FsLx7FP7xkQOUV4AaABAg,0,4,2020-02-08T10:09:22Z,f6NPw582FFc,user_5556
Love it,UgwwimOUwuje79_e-Ql4AaABAg,1,1,2020-02-07T20:51:59Z,f6NPw582FFc,user_903
"Hey Ken, im from Brazil, and I im doing a udacity program for data analyst.
What path do you recommend for me to become a data scientist (since step1) 
And if you have time, (i cant find anywhere ) make a vídeo doing a model, basically what a data scientist does, but actually doing it.
Thanks for the content, you are really good keep going",Ugz7B98e-hJjEkouV4t4AaABAg,1,1,2020-02-07T17:34:45Z,f6NPw582FFc,user_964
unexpected but interesting comparison! i definitely agree with you on the feature engineering portion,UgwTFFULSPAp9c3hOVd4AaABAg,1,2,2020-02-07T17:22:01Z,f6NPw582FFc,user_1217
Great analogy Ken!!,Ugw8GO_VHeVi12XCr9t4AaABAg,1,3,2020-02-07T16:08:44Z,f6NPw582FFc,user_1996
"Ken, the 3 point shot means that defenses can no longer help against offensive ball penetration because 3 point shooters have become so expert and are stationed too far away from the basket.  With the increase in dribbling ability along with an increase in athleticism to convert alley-oop dunks so easily, even the 2-0n-2 game has become impossible to stop.  Basketball's offensive/defensive balance has been totally ruined.  Defenses can neither take away the 3 point or 2 point game in today's NBA as the rules are currently set up.  When there was only a 2 point basket, defenses could help on ball penetration and know that a distance shot would not destroy their ability to compete in the game.  Moving the 3 point basket out further only exacerbates this problem by creating more space that a defense has to cover after positioning its resources to defend the 2 point game.  If the defense chooses to shut down the 3 point shooters by staying with them, then the defense is decimated with the 2 point game.


The NBA has a structural problem that data analytics cannot fix.",Ugxh-tD0aMF2x8ecdn94AaABAg,0,0,2020-02-06T21:01:18Z,3BEtGaz70rQ,user_3552
"can we search the tweets query for more than 1 sentence? like in the video you just use 'notre dame fire',
how if I want to search 'notre dame fire' and '#notre' is that possible?",Ugx9_arYIzJ3GIS-YL54AaABAg,0,1,2020-02-06T04:48:46Z,zF_Q2v_9zKY,user_2776
"Hi Ken, do you recommend that data scientists should learn how to webscrape (like using Beautifulsoup)? I know pandas has a read_html function that lets you extract lists from websites so I was contemplating on learning beautifulsoup.",UgxhLH4KEC286AeD-Jt4AaABAg,5,1,2020-02-06T01:46:47Z,dlZWB2D-NaQ,user_3667
"Great video, very interesting topic, i've been trying to do some analysis in fights, and it's very interesting to see a more broad perspective about other sports, keep it up, you have great content",UgwzFtP-9Ltl5MSU3MJ4AaABAg,1,0,2020-02-05T05:09:28Z,2OnXytYziF0,user_2639
Sir please suggest best online course for data science.,Ugxvk4ltPLEBeGLWVt54AaABAg,0,0,2020-02-04T20:10:03Z,T77uVbLhroQ,user_4564
I have a csv which contains tweet id(s). I need tweets related to the id. Any help is appreciated.,Ugy8wPfkMKVBtkmEZTN4AaABAg,0,0,2020-02-04T12:40:54Z,zF_Q2v_9zKY,user_2841
good stuff. prowling your page for some walk throughs too,Ugy2kE2zXlHaE2RNN1J4AaABAg,1,1,2020-02-04T00:28:52Z,yukdXV9LR48,user_960
"Hi ken,


I got an error after run the code


    raise SSLError(e, request=request)

SSLError: HTTPSConnectionPool(host='free-proxy-list.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: SysCallError(10054, 'WSAECONNRESET')"")))


how can i fix it ?",Ugwd-IT9J-q0i5LwkEp4AaABAg,0,0,2020-02-03T22:00:06Z,zF_Q2v_9zKY,user_3660
Are sports analytics projects ok as personal projects when applying to a different industry? I really like it but I'm not sure if it will be looked down upon. Love your vids,UgzreRxxKCLzCAkCxEZ4AaABAg,1,1,2020-02-03T16:44:44Z,dlZWB2D-NaQ,user_4973
"Dude, this is the clearest video I've seen so far. Kudos!",UgzH2mea_pfFtCu3A9V4AaABAg,1,5,2020-02-02T19:48:32Z,zF_Q2v_9zKY,user_1755
"Hi ken,  great video!. but I got an error:  AttributeError: 'Tweet' object has no attribute '_dict_'",Ugy2ckPpwySoZTPlj2J4AaABAg,7,1,2020-02-02T15:22:17Z,zF_Q2v_9zKY,user_4071
"Another awesome video, Ken!  Golf has been a big part of my life and now I’m in a data science bootcamp so this video was very interesting. Thanks for the perspective!",Ugz5ia-Y25BSCfbTB754AaABAg,1,0,2020-02-01T02:43:08Z,foggudmDDvY,user_261
you should start a data science discord server,Ugzwl5y8rsUnzpkyTmJ4AaABAg,1,0,2020-01-31T21:23:50Z,foggudmDDvY,user_5181
This is very interesting Ken!,UgwIqIHgE-1Epmkhd0B4AaABAg,1,0,2020-01-31T18:56:22Z,foggudmDDvY,user_1229
"Hi, Ken thank you for the video, I have a problem with this instruction:begin_date=dt.date(2019,01,01) python version3.8 does not support this syntax",Ugxo2-0Lc7Dd4ZSlYFV4AaABAg,1,1,2020-01-31T14:10:00Z,zF_Q2v_9zKY,user_637
"Hi Ken, great video. I recently finished my Master’s in Applied Analytics, but the Data Science learning journey is never over. I really appreciate your insight and perspective on the field of Data Science and Sports Analytics. Keep up the great work!",UgzXWDKrQIXh0-7Zvtd4AaABAg,1,1,2020-01-31T04:05:38Z,n3vw0M5RrPU,user_2236
"Hey ken, thank you so much for the video! Would you be able to do another video on incorporating other parameters to pull all player for the last 5 games with per game averages instead of the totals?",UgztCvcHcEUgPgi-Zv14AaABAg,1,1,2020-01-30T23:54:23Z,NCyPY-jfb3I,user_1135
"Dude, You're amazing. Whenever I sidetrack myself from learning Data Science. Your videos really help me there in keeping me interested and intact to proceed to learn more about it. 
Love your content.",UgzU61CCw1qIa-Oh08R4AaABAg,1,49,2020-01-30T22:48:11Z,n3vw0M5RrPU,user_3065
"Ken, I'm struggling (beginner) with the first lines of code. How do I make the lines appear in the Console 1/A and execute them?",Ugx7j4gQW_53XLmKT3d4AaABAg,1,0,2020-01-30T20:18:02Z,Z9dGmL2G-4k,user_2637
"Hi Ken, I tried following your tutorial, but when I try to run everything, I get a long error message in the console.  Being a novice,  the answers on boards liek GitHub and Stackoverflow are more confusiing than anything else. Do you happen to know what the nature of this error is? Thank you for your help.
 Here is the error I get : 



File ""<ipython-input-1-c4ac0bf823b4>"", line 1, in <module>
    from twitterscraper import query_tweets

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\twitterscraper\__init__.py"", line 13, in <module>
    from twitterscraper.query import query_tweets

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\twitterscraper\query.py"", line 73, in <module>
    proxies = get_proxies()

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\twitterscraper\query.py"", line 43, in get_proxies
    response = requests.get(PROXY_URL)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\api.py"", line 75, in get
    return request('get', url, params=params, **kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\api.py"", line 60, in request
    return session.request(method=method, url=url, **kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\sessions.py"", line 533, in request
    resp = self.send(prep, **send_kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\sessions.py"", line 646, in send
    r = adapter.send(request, **kwargs)

  File ""C:\Users\[username]\Anaconda3\lib\site-packages\requests\adapters.py"", line 514, in send
    raise SSLError(e, request=request)

SSLError: HTTPSConnectionPool(host='free-proxy-list.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))",UgyFKdSP9rk8UrclsUN4AaABAg,2,0,2020-01-30T19:12:15Z,zF_Q2v_9zKY,user_1333
"I had to stop the video and try this out myself. I went back and found this clip in moneyball. Just ran all the numbers for the MLB 2019 season. This is wild! My hometown team the TB Rays with 769runs and 739 against with 84 projected wins ended up with 96. Got to win the close games! 2nd largest difference behind Chi White sox, who had a winning percentage despite having 708 for and 832 against. This is so cool and I really appreciate that you take the time to upload content like this!",Ugzpe8SI97G18-HIa854AaABAg,2,0,2020-01-30T18:20:49Z,ZWdyBbgGZBQ,user_1703
Thank you so much for mapping out your path. I am curious to know what your thoughts are regarding health informatics and how feasible it would be for an informatics specialist to transition into data science?,UgzNJ9cB6rcbm_juVYx4AaABAg,2,2,2020-01-30T14:43:38Z,n3vw0M5RrPU,user_3870
Why you r not popular? Underrated,UgybMnDHYF2EUr4rTVF4AaABAg,2,1,2020-01-30T12:16:42Z,n3vw0M5RrPU,user_2040
Thank you so much for putting this content out.  It's an invaluable resource for someone like myself who is in the process of applying to grad school.  I was wondering if you think the pros and cons of a masters degree outlined in the video would apply to a masters in statistics as well?  I'm currently working in a completely unrelated field and I'm applying to mostly stats programs but a few data science as well.  Any insight would be greatly appreciated.,UgwhUlWegdQI0sHBZBd4AaABAg,3,0,2020-01-29T16:39:29Z,Q9FjwzKFPuM,user_3142
"Your channel is what I've been looking for at a long time, really appreciate these Fundamentals series",Ugx9yBY9PF6bbUdJ9BJ4AaABAg,1,2,2020-01-29T14:55:47Z,Z9dGmL2G-4k,user_2637
hey ken jee i m getting problem ImportError: cannot import name 'query_tweets' from 'twitterscraper' (D:\Anacondaprojects\twitterscraper.py) would you help me with that please and tell me how to install tweepy for spyder it says you dont have ssl tsl,UgytIVvP1avh1azSJnZ4AaABAg,1,1,2020-01-29T04:58:01Z,zF_Q2v_9zKY,user_1830
"Hello Ken, Thank for your video, BIG HELP!!!! I wanna do a project of shoot chart, do you know which packages that can help me quickly get the player's shooting data, like located_X or located_Y",Ugw7d0JyyA3pdB3bLGx4AaABAg,3,0,2020-01-28T05:13:16Z,NCyPY-jfb3I,user_1717
hello Ken,Ugxhi5rDyMcaeXVQsTF4AaABAg,1,0,2020-01-27T17:22:51Z,n3vw0M5RrPU,user_224
Can you please describe broadly about advanced feature engineering?,Ugz7ELBH_-RomGTZjBV4AaABAg,3,0,2020-01-27T15:31:52Z,yukdXV9LR48,user_466
"Ken, thank you for such an informative video! When you mentioned live coding interview tests, does that only include leetcode questions or could we also expect kaggle-like questions? 

From my experience, kaggle-like questions are usually take-home assignments, but I've not heard yet whether companies ask us to live code on Google doc using Pandas or something alike.",Ugw-ajFouHMp6aQZA714AaABAg,3,1,2020-01-25T22:46:45Z,5SjK6YCs4o4,user_4547
"I have Bank data contains customer Demographics including Account Type and Bank Balances. I want to know which customer to Target for Financing the bank products like Insurance, Autos etc",UgzHlwQ8YRqyYoy9YAZ4AaABAg,3,0,2020-01-25T18:01:48Z,yukdXV9LR48,user_1184
My biggest problem is communication. I'm very bad at communicating 😔,UgyE3Gq5Y_n6yXH1v9V4AaABAg,2,4,2020-01-23T16:28:09Z,T77uVbLhroQ,user_2478
I got an error “No module names twitterscraper”,Ugwum1oRCp9plBz6YtV4AaABAg,7,0,2020-01-23T11:16:40Z,zF_Q2v_9zKY,user_5296
Great to watch,UgzyP9qmW1xVuugLGIB4AaABAg,1,0,2020-01-23T08:18:59Z,4CpmB4TR2C4,user_3789
"Great video as always. Just as a suggestion, I would be very interested in seeing good techniques/layouts for building an impressive portfolio to showcase to employers",Ugy1fS7pZGQSzvRJkCp4AaABAg,1,2,2020-01-22T07:31:36Z,2OnXytYziF0,user_5507
"Please keep the Data Science Fundamentals Series going, it's really helpful!",UgxirglRKauPYsGn2t14AaABAg,2,7,2020-01-21T21:14:08Z,WKXtTo7lqmA,user_3224
Which book to use if I want to study soccer?,UgwQtps2UEGdOy_5FfN4AaABAg,3,0,2020-01-21T16:43:39Z,74Z3F7i4qcI,user_2980
I want to work on this topic. can you help me?,UgylvI1bUkYeWCa3vWh4AaABAg,5,0,2020-01-21T11:50:18Z,2OnXytYziF0,user_3804
"Hey Ken, great video! I was wondering if you ever had any onsite modeling interviews. I have one coming up in 2 weeks and the time limit is 2 hrs. Would it be similar to a takehome assignment?  Thanks in advance!",UgzhulhkBZyKZLcAoRR4AaABAg,3,2,2020-01-21T05:52:13Z,5SjK6YCs4o4,user_1433
Ken please make tutorials video on specific Data Science projects....it would be helpful,UgwbIOQJY-DB-VOt5JV4AaABAg,2,0,2020-01-19T04:19:59Z,yukdXV9LR48,user_3612
"Hi Ken, thanks for another insightful video! I have my BA in applied mathematics, and have been studying programming and machine learning in python for 6+ months now. I prefer self studying over schooling because I feel  like I learn best that way. One problem I'm currently facing is that a lot of entry level and internship level Data Science/Analyst job postings require either a PHD or a Masters degree. Should I keep putting my focus on my coding projects for my online profile for employers to see?",Ugw47kAmi42ogcev-794AaABAg,1,0,2020-01-18T21:12:57Z,Q9FjwzKFPuM,user_432
"Hello Ken, I love your videos. I have a question.
How I can know if I am ready for applying to internships or not? I have done few online courses on data science and worked on some projects during the course but still I have low confidence which always stops me from applying to internships.",UgzBKPsjFqvMuSL4Yn14AaABAg,6,2,2020-01-18T20:49:41Z,Q9FjwzKFPuM,user_143
"18:48 - why would you apply tolower again? (Wasn't it already done for the whole data frame?)
19:37 - what's the use of doing data.cylinders = data....",Ugzfq9mMPhEZoX7YBpN4AaABAg,1,2,2020-01-18T19:47:00Z,4yI3vVe0Jos,user_1720
"Great video Ken and I really enjoy your channel ! At around 4:57 mark you said you probably wouldn't  recommend betting on sports in the first place. Would you mind elaborating on that and  explain why you wouldn't? Keep making these good, informative videos! Thanks!",UgzdtyiAFI710WovD954AaABAg,3,0,2020-01-18T16:02:42Z,DopikusDfk0,user_4862
great insight !,UgyxfjbB3G5hv4-KAHt4AaABAg,1,0,2020-01-18T06:23:26Z,Q9FjwzKFPuM,user_5507
"As an undergraduate data science major, I've worried about not being able to land a data science position immediately after graduation. A lot of companies still seem to require a masters degree or at least 2-5+ yrs of experience for data science roles. I wanna carefully anticipate that these requirements would change within a couple of years to where undergraduate students are welcomed to apply, as I believe data science field is growing rapidly!",UgyNzS4xbkwqulNPBuJ4AaABAg,3,0,2020-01-18T04:14:08Z,Q9FjwzKFPuM,user_1996
Can you talk about how you got your experience into data science and what you think about people coming from a Data Analyst role,Ugwhbd6Mk8o3SQ100el4AaABAg,1,1,2020-01-18T04:07:30Z,Q9FjwzKFPuM,user_5001
